depth_from,depth_to,gold_grade,collar.x,collar.y,collar.z,Sample depth,Dip,Azimuth,X_Coordinate,Y_Coordinate,Z_Coordinate
72.13352199,79.5067931,15.48347587,1934.309211,7515.091014,220.3852111,75.82015755,9.503941479,197.3142834,1929.21656,7507.869952,205.2412375
99.36510176,103.2490717,15.84557559,1819.230582,7411.284423,209.0841999,101.3070867,17.39445298,152.0325646,1792.714879,7411.164496,199.8386428
17.77539354,25.55484085,8.929972035,1815.186036,7451.483089,225.2389218,21.66511719,-44.24101912,49.83841268,1773.671137,7484.604264,244.5364432
43.33274084,51.97443556,19.45094049,1897.33888,7551.905191,190.0533611,47.6535882,-17.32648257,334.3661305,1898.594541,7579.042853,178.0607678
59.67549383,66.03702072,8.122717954,1728.022305,7344.604529,230.6245597,62.85625727,21.54473355,154.0569464,1764.894631,7371.537292,215.3028473
137.9296537,151.2337817,21.13735825,1920.687245,7463.567326,228.791758,144.5817177,-52.87187051,44.51122618,1905.85541,7481.47116,218.0844633
148.9882523,167.4058673,23.04855763,1712.866028,7404.523799,216.0082355,158.1970598,89.78998277,13.3484181,1740.962888,7416.302713,224.5624896
6.736694849,15.04830464,1.715476685,1757.17709,7510.838427,199.5169447,10.89249975,-39.07089859,54.93358742,1710.438323,7511.72718,200.2318593
114.1511885,118.4018801,14.17283759,1899.243127,7305.643073,235.8294651,116.2765343,9.434750044,106.9654434,1872.793992,7292.604938,218.5320492
55.75860996,61.53770375,12.58328448,1729.4971,7501.14199,215.7385212,58.64815685,9.748726872,226.8336682,1692.646633,7502.464751,210.2099272
58.86872793,76.02174399,8.875202429,1991.552627,7330.86932,184.1423834,67.44523596,-8.73265889,349.5368413,1981.840867,7366.241295,167.607204
113.139746,124.7867206,14.54149046,1960.518863,7319.430326,244.3028786,118.9632333,-46.5221778,97.94436336,1999.952156,7326.489179,235.9301866
137.7639648,147.13668,18.14128498,1887.8907,7517.38699,233.7401506,142.4503224,11.76355302,284.3295379,1875.241893,7565.947576,220.5786445
142.6392892,146.0572052,16.80154604,1945.717237,7492.102646,220.9363603,144.3482472,-73.61740524,328.0990817,1956.0496,7456.355964,209.7593359
86.56838791,95.83807042,13.25720196,1966.274015,7568.480779,210.5777862,91.20322916,-20.3532996,140.966127,2006.088227,7562.59626,221.7042954
53.5681739,59.49876796,9.405498313,1777.842695,7455.896487,247.1929789,56.53347093,-49.6346049,91.17849381,1763.82135,7425.924535,258.5328738
118.1323629,137.0240439,15.08407227,1954.823476,7459.007328,234.2514402,127.5782034,-67.64800069,176.7840838,1941.399039,7445.517318,243.5480827
37.65020749,55.38957462,11.87361065,1758.438135,7512.105351,217.4495147,46.51989106,76.58692756,322.8163554,1717.236439,7541.081788,224.9794709
84.61110433,86.74720389,13.13626399,1824.002679,7397.019273,225.7207727,85.67915411,35.98972469,3.95347253,1808.907644,7429.496719,215.5273798
53.78676923,64.36151227,11.79772118,1867.477889,7311.073737,199.6525281,59.07414075,-59.61080118,175.1873317,1892.093878,7264.245648,197.281901
98.49466106,103.3832988,16.47544442,1914.167289,7369.013748,193.700116,100.9389799,80.89125491,272.7342943,1948.630227,7414.350706,192.1019519
36.05983693,44.56999018,9.606056677,1709.042395,7371.404024,199.1323683,40.31491356,-51.12142053,216.4069545,1731.317447,7408.591222,200.5266913
28.73894186,46.33747783,8.576962284,1787.152824,7400.697655,200.5195269,37.53820984,-47.58961252,179.0421781,1737.845359,7441.194631,214.7733725
137.735863,148.5223961,15.76323446,1882.555729,7583.03882,231.7816915,143.1291296,-66.0113324,199.3007525,1844.253409,7570.716759,247.3267303
15.27055244,22.28775066,7.536698413,1807.210604,7541.45284,189.8042729,18.77915155,41.01356438,222.9233969,1830.308804,7541.148826,178.4463818
75.89368616,80.44750907,18.34308262,1932.507517,7580.786874,234.4311041,78.17059761,12.75757787,245.5470556,1976.747183,7547.63721,231.7108671
33.12791744,49.2342522,12.24087188,1895.495648,7599.582877,216.6376719,41.18108482,-79.51479617,128.2268111,1915.031761,7589.266118,202.5586459
5.839494499,18.5175958,1.763789539,1770.320436,7430.133701,206.9201173,12.17854515,-85.44600911,186.2548369,1742.930767,7392.748316,212.8471427
26.28326582,31.02421072,6.61197873,1888.714098,7468.001248,215.9240423,28.65373827,27.27561455,354.2364189,1926.415726,7476.114226,229.9571136
130.0155532,137.0333575,13.98977254,1835.140198,7564.340324,202.2262924,133.5244553,58.11725097,67.42370418,1795.04325,7527.938503,202.9819594
42.3718116,61.58875842,7.950489537,1750.687112,7439.719558,210.0616395,51.98028501,-3.910873652,54.23660139,1715.790809,7477.626116,221.3053421
142.5688756,153.2106294,12.47862554,1797.912262,7451.619791,231.7310703,147.8897525,31.77548618,96.77601927,1807.581534,7409.656632,224.4546821
87.24334395,95.55697993,14.45422646,1790.914024,7340.331732,223.8198954,91.40016194,42.05801897,331.2195302,1759.913732,7383.026463,231.5900341
65.49212847,76.15985829,10.22673976,1732.439592,7426.136648,232.3587664,70.82599338,20.34948474,237.1881809,1705.198927,7386.711579,213.9652167
87.0133252,102.7036011,11.19160716,1864.072706,7416.098443,229.9081583,94.85846313,-26.60107457,164.1339092,1828.298563,7437.896063,215.9692449
77.50475778,84.63688205,11.98770588,1929.09459,7405.506551,237.0550745,81.07081991,-66.25881306,333.1423467,1973.52721,7420.037243,234.9338403
113.8164381,117.8012074,15.03042381,1872.640067,7566.189601,194.1182972,115.8088227,26.55693802,324.0529893,1835.132585,7594.459747,209.5940597
42.3744099,54.2806642,9.298674173,1947.887409,7317.79043,249.65861,48.32753705,48.36533973,144.5733021,1991.020616,7324.26743,265.0631749
52.95755874,66.42903876,8.416622121,1738.270564,7591.644155,213.3039315,59.69329875,-55.83111864,202.9107467,1720.890262,7576.636308,217.2547273
134.1141454,148.5121464,19.89468344,1830.683557,7302.474048,230.2763057,141.3131459,-0.923990565,325.9346335,1862.839506,7279.914137,215.4718201
141.968477,159.667235,19.29190091,1882.824531,7583.678204,227.4425114,150.817856,-18.49583074,114.9835185,1927.824288,7628.225265,234.6811331
133.8837341,141.6216295,18.42972594,1902.800468,7464.414251,219.6305059,137.7526818,-52.97344641,146.7134033,1904.726243,7458.541275,206.7057581
62.91719909,64.88661957,10.41187996,1908.735892,7510.733573,249.7071353,63.90190933,-45.84363302,285.4852541,1935.753104,7544.952928,243.7257438
117.0548255,136.2426228,19.61418463,1918.689628,7356.139855,195.2121095,126.6487241,-47.2186533,251.5099843,1895.290675,7378.445438,187.7796026
71.45036,80.43309258,13.84414954,1895.428944,7496.263462,209.5210207,75.94172629,-14.59242819,17.51414112,1883.725363,7511.876956,224.8996506
74.63097782,87.28449926,13.59116914,1728.268427,7564.587301,188.9411391,80.95773854,-19.7168547,42.25551715,1733.567099,7611.64823,196.6839455
30.70201636,44.19497016,11.5140014,1908.591703,7341.844042,192.728483,37.44849326,9.752171801,304.6549961,1943.637821,7348.389001,175.5707489
88.66954549,99.82656281,10.79716769,1917.434797,7338.124484,229.9074845,94.24805415,-73.22207582,10.70594556,1929.508601,7361.426227,243.6429558
27.92038466,32.42290649,9.165982837,1998.04398,7391.193373,180.3389875,30.17164558,14.62506046,331.174514,1950.253863,7426.160336,177.5550346
49.73470486,64.95999434,10.15938766,1908.008731,7348.517768,242.2874456,57.3473496,-86.06770411,97.83099084,1888.487188,7303.115522,252.4780285
128.2545302,144.4276937,15.85130319,1906.049119,7333.193754,224.3229138,136.341112,-43.6724769,215.4165057,1942.546302,7382.824548,235.390065
31.06137138,42.34439531,11.27307295,1854.443987,7503.495711,210.8633538,36.70288335,0.384842516,203.2491183,1828.467669,7479.713144,230.8105915
10.67374278,20.70068541,9.765122537,1960.376873,7364.147984,203.1952775,15.68721409,33.64853461,142.6513522,1947.16969,7384.399663,197.0730457
10.35113889,13.07293346,7.818898532,1999.050429,7500.10447,188.8391834,11.71203618,48.82781225,11.3172925,1988.011901,7545.466093,203.4169159
141.1176781,143.2547355,17.43296906,1933.713461,7558.578768,244.5093811,142.1862068,-83.59896307,69.28965389,1899.158734,7584.892452,235.9812471
76.03806569,83.15958018,12.79725606,1883.750113,7495.607437,229.8625628,79.59882294,6.747639834,221.3904549,1868.731318,7468.569167,249.6841685
61.41181077,67.97331081,14.72865991,1723.686448,7335.810121,203.5475099,64.69256079,-26.20141335,160.6941982,1755.42852,7322.04151,199.9575591
121.6317872,140.7280879,14.47427312,1918.02174,7472.073272,184.9655326,131.1799375,35.08360565,148.9813366,1952.931126,7463.491173,191.372743
125.3738892,141.1545327,21.08896763,1912.568471,7418.088605,202.7977982,133.2642109,-38.91964282,35.17304428,1920.658225,7426.723355,222.5781889
49.82865497,63.19717872,10.25531132,1932.670444,7403.011281,192.9244006,56.51291685,43.87025333,124.9658731,1950.544405,7413.306054,180.9410992
104.0427086,114.6368464,15.3445824,1737.366617,7395.559441,235.0391319,109.3397775,18.40264341,189.5149987,1740.823887,7424.349514,239.9991226
115.6684224,119.4320892,15.40702771,1896.11975,7578.829667,230.3719079,117.5502558,52.14102907,27.96938458,1850.547006,7614.796988,250.3069882
98.19760303,117.7775081,15.32547095,1788.717171,7522.752237,214.8712439,107.9875556,87.19091245,24.01047094,1808.385658,7481.706006,232.6296482
22.73926122,30.55255484,4.985805574,1928.081373,7340.154637,242.0088772,26.64590803,73.54547589,176.959218,1977.736461,7317.470302,230.8385074
131.3824625,133.9675118,15.90449509,1772.112186,7442.801644,192.6476482,132.6749872,16.79223507,202.0507826,1744.894519,7427.167863,176.5966546
80.86418291,90.99326138,14.77960618,1905.193603,7395.466923,211.637591,85.92872214,70.87719193,92.75094167,1953.408723,7346.80339,208.6804988
42.37086396,59.91382518,10.65031598,1788.497884,7593.381494,229.7434213,51.14234457,-62.44383369,117.2758849,1838.275244,7585.139949,240.2776394
63.78422782,81.58640235,6.294536047,1702.698288,7593.408692,184.7461645,72.68531508,-82.25367175,286.8733528,1666.849748,7579.288557,196.3345802
5.63566356,6.349498923,9.70002873,1890.007374,7395.860342,206.0874153,5.992581241,5.963984983,312.9249686,1932.620892,7398.399359,210.3845336
19.18002018,36.96278721,11.63435306,1733.980725,7405.633935,220.0165362,28.07140369,85.3865597,117.0823272,1751.533988,7365.652084,224.6120545
114.8320126,120.6259548,13.38952555,1897.787442,7479.824262,205.6762477,117.7289837,37.75256054,128.0572431,1894.424624,7471.22354,190.5026175
62.48487427,79.51678454,11.77978216,1990.77378,7363.930262,222.5682845,71.00082941,30.37884351,350.5804205,2003.75394,7394.311789,225.6150192
78.37652716,95.7219289,15.20347348,1770.776926,7498.12365,205.787343,87.04922803,-82.81661164,115.4135503,1805.055594,7524.768894,213.1312963
8.195163,20.32166906,7.264092305,1942.775968,7400.238593,187.4210049,14.25841603,-5.288468281,283.9415656,1896.186204,7390.72425,171.0919795
145.9617244,157.6631827,15.81937915,1806.065983,7496.114949,189.7611148,151.8124536,-47.29397699,172.6892528,1809.61221,7485.068207,197.3871553
33.91879969,50.274645,15.84426181,1970.137122,7415.104457,216.8902779,42.09672235,-81.14433272,94.94209643,1985.16352,7368.851662,234.54103
45.62980795,61.46284422,9.555195902,1936.246871,7510.062968,192.2318018,53.54632608,-45.01613147,245.4426708,1888.8072,7468.327431,203.6812177
45.59137684,63.44843357,15.9458871,1722.176515,7500.339841,242.2883571,54.5199052,40.04287764,166.5181357,1761.084275,7537.580485,247.243411
34.56249932,45.84107455,8.10516597,1822.141098,7452.643827,238.392998,40.20178693,9.213980808,96.53847822,1867.32009,7483.231331,222.278426
0.221073313,19.59019162,7.772136416,1801.195348,7511.421997,204.4322448,9.905632467,-85.78171831,38.6026718,1812.444479,7463.530716,216.2065037
109.4017191,129.3265823,17.58406704,1935.554306,7438.289703,238.169102,119.3641507,-16.24720443,312.103589,1897.254414,7476.557559,244.6873224
145.026825,147.7994449,16.50462284,1823.085713,7334.84149,217.3231481,146.4131349,45.39079882,316.3204092,1866.326884,7346.229416,219.2709112
33.64402249,50.7101258,11.28417033,1905.376519,7354.631876,191.133565,42.17707415,81.82884484,26.98623213,1935.877229,7384.823788,203.2192998
99.45707877,109.7036128,15.30416171,1880.730577,7373.79794,222.9948298,104.5803458,67.38436275,238.8223334,1833.5854,7374.050613,229.9749162
111.284449,119.3419926,17.92196188,1992.691616,7318.968678,227.5615782,115.3132208,-89.72644478,58.52787502,2000.607379,7284.031316,226.3495484
127.2638069,139.7187169,15.21153456,1981.335487,7513.414366,185.8724105,133.4912619,-50.63364054,232.6752289,1942.789219,7499.103416,175.2553538
63.39437955,64.98570792,11.44951732,1828.309854,7410.217068,202.0117163,64.19004374,-52.60736084,326.7421897,1792.416494,7405.219976,202.1853232
45.43963585,55.81562766,12.66264635,1917.073463,7328.056989,180.3768791,50.62763175,-15.6429666,93.67728848,1886.324458,7353.448203,166.5397077
48.7942701,66.27663622,7.254693117,1948.838028,7545.987436,202.1500162,57.53545316,26.23582162,125.2545238,1938.456878,7577.256696,184.5578429
106.8932,111.5556995,12.97841735,1969.665726,7505.096285,203.4811733,109.2244497,-62.44756904,286.2467853,2007.304012,7529.241578,192.8395543
122.51692,131.3315229,16.72747132,1720.440279,7435.667271,224.1146039,126.9242214,74.82216492,264.7345654,1673.54782,7433.332015,218.7986473
27.24209516,46.06197247,9.34368787,1790.62364,7374.227601,193.9330296,36.65203382,49.88104467,147.1159024,1809.544737,7390.597745,199.8052426
55.64115122,64.49814606,10.92302875,1796.069012,7345.523768,182.1063691,60.06964864,-14.52025128,305.4773085,1842.524091,7325.075246,182.0813341
135.2910295,142.7791983,19.9606157,1830.333785,7437.512258,202.0944173,139.0351139,15.11882573,331.410772,1844.45713,7486.292429,211.5002256
121.004028,130.0944926,17.02975183,1750.779425,7565.573723,237.7933682,125.5492603,7.524360951,162.9517098,1782.339931,7532.394297,247.2924173
147.7287604,158.3580894,21.50682564,1848.861764,7356.518597,207.9401644,153.0434249,14.80141002,14.20257694,1889.038996,7378.878853,216.1831695
113.137239,125.9610702,17.66645334,1898.964298,7470.597769,209.0565639,119.5491546,64.82074567,183.3983921,1920.444079,7436.090826,210.9556044
58.97928015,75.09278977,9.757043939,1849.209176,7588.505799,212.8319294,67.03603496,-53.9784649,266.2856854,1865.193456,7566.592413,219.3532587
88.5956751,97.91166811,15.38779529,1899.737929,7491.134972,232.6252182,93.25367161,33.06851436,79.21286729,1851.534603,7516.017553,251.7222755
99.15213814,115.5930164,14.84765431,1719.93249,7431.989419,213.6017425,107.3725773,-70.73409598,35.79491542,1721.821398,7454.90099,221.8329992
11.76837245,22.67592534,4.109266674,1962.7962,7514.911892,186.3897927,17.2221489,-7.350484538,102.6772717,1959.718778,7477.362875,196.0889945
81.67454387,88.77491382,9.739350176,1981.720758,7547.373376,194.447986,85.22472884,24.45099641,4.171279923,1983.99132,7565.22765,186.0956994
106.3981243,119.7281654,13.10665753,1885.372227,7477.154889,193.1528157,113.0631448,-87.74970099,257.5698227,1878.620266,7447.538794,192.2722508
25.0981956,39.59377957,5.916082994,1964.4173,7561.549708,215.5504323,32.34598758,-70.54807248,52.58461166,2005.073051,7608.845866,212.958688
117.0947576,128.4767126,19.7519904,1739.433805,7454.377528,182.0950626,122.7857351,-73.5719815,260.513648,1778.336814,7464.682701,176.2338719
87.56591708,89.16990905,13.55587043,1939.234676,7549.008701,199.8531626,88.36791307,-22.55533063,84.43727733,1901.804532,7499.356643,198.2356177
142.8332679,146.6459839,21.11622583,1735.744458,7585.605772,222.5036459,144.7396259,21.96161224,357.1423592,1739.033738,7556.451227,226.4245035
6.363344731,12.42665029,2.525110519,1822.403069,7450.37304,204.8255473,9.39499751,89.27370548,191.4463375,1868.358968,7423.33359,209.7935233
39.79892063,45.81011995,7.908927409,1797.14556,7481.500515,229.5398511,42.80452029,-44.26580064,14.88198816,1807.011976,7456.210326,243.1228325
90.23308189,103.8647875,13.15540501,1875.677548,7482.840263,207.3854936,97.0489347,-65.52728433,278.1643959,1905.84439,7488.54957,213.6383909
44.48398683,45.34178573,9.145696058,1790.454361,7534.430459,248.548027,44.91288628,-15.34272329,147.6324882,1777.790363,7504.991131,263.3230083
107.1636246,122.3994193,16.28190563,1891.194089,7546.889752,247.5749401,114.7815219,-63.72442212,218.6356638,1878.918988,7538.16896,253.8394617
113.8507924,119.5249706,18.11426607,1810.216187,7308.168795,235.98885,116.6878815,-85.58198233,342.4367602,1792.784915,7275.501292,229.9919985
15.37739461,21.92282061,9.182441319,1958.237114,7520.007869,246.807337,18.65010761,11.51263062,186.2171179,1910.421661,7536.698114,252.0421773
77.07816963,87.87241128,7.768193665,1890.165152,7535.144573,194.3344769,82.47529045,68.32305238,289.5754914,1932.650313,7542.01524,203.4952611
76.33358334,81.04413256,18.79231039,1764.589489,7510.128832,232.5646216,78.68885795,64.95301892,109.0054142,1749.553659,7522.998641,239.990797
55.39211553,73.13930615,9.178605583,1800.838827,7514.108698,202.5161043,64.26571084,-71.85805689,257.2275756,1787.547622,7560.849533,216.5125982
139.9387294,142.1034206,17.77197503,1954.226266,7312.420858,230.7706023,141.021075,-63.45415525,35.75628157,1980.181007,7302.351052,246.9937232
124.125948,133.291404,18.91940938,1815.943925,7432.611599,206.1725423,128.708676,-1.598221231,321.6056598,1818.633237,7404.158861,199.5810158
104.5814073,121.6451415,18.04340002,1860.73972,7545.453895,200.2594462,113.1132744,-23.81102638,71.90906665,1846.943935,7595.330985,183.4162409
107.1489954,119.6579513,18.31935154,1894.682581,7580.202142,247.1156567,113.4034733,36.5534177,108.6946325,1933.044324,7536.009649,253.3720848
69.25742157,75.45784713,14.90913712,1804.342895,7368.840376,194.6919809,72.35763435,-0.910619962,344.9562773,1836.880816,7399.875313,179.102487
138.1491782,146.8540022,19.44863776,1788.193589,7473.758482,233.0998016,142.5015902,-86.37872784,55.87689322,1835.873746,7439.976143,248.4590975
104.1893141,118.4698545,17.26155285,1842.576471,7541.299072,227.2270514,111.3295843,-38.77844791,91.58751341,1856.678634,7557.777595,240.1136345
109.3471592,128.8257437,13.26823762,1764.464292,7525.722293,201.2434349,119.0864515,72.26853672,208.8645474,1783.473953,7523.101917,209.7845479
129.2536356,147.1698406,16.29795532,1785.263176,7485.667035,212.0840112,138.2117381,2.071588837,353.0498397,1767.713128,7519.569591,229.1310517
41.1107384,48.28817816,7.48315194,1718.623545,7305.607356,190.0060167,44.69945828,53.63077531,248.9110108,1678.581544,7328.716467,205.4933399
121.0606356,141.0254942,11.7216209,1791.191083,7517.165752,244.4846023,131.0430649,-17.58670213,41.108427,1751.782756,7484.399342,261.4019393
29.28609044,29.85443138,6.020934042,1796.211228,7531.972751,247.7683861,29.57026091,31.85345661,269.3221748,1810.805274,7548.497251,257.1861819
51.80129284,52.84007307,8.208001008,1988.54995,7516.854852,231.2724122,52.32068296,-59.5794209,153.4375672,1949.877114,7488.56395,226.0106671
50.34156814,66.90645819,8.663736663,1876.918648,7529.742748,239.4594241,58.62401316,42.5759881,357.2384187,1917.581304,7496.669791,221.3692143
146.7788203,151.1683427,20.46149572,1936.214728,7429.274468,185.7832202,148.9735815,51.58458836,226.3381416,1956.601593,7387.686072,168.2456434
128.4805836,130.1655843,15.64092025,1713.613176,7598.125644,206.8778033,129.3230839,-73.77475336,191.5041222,1686.23385,7559.491247,218.6036272
105.1754792,110.2998667,17.46167344,1731.961008,7531.236075,203.156778,107.737673,-57.00406625,200.6154563,1709.882174,7551.623811,190.811983
109.0585142,117.8674672,11.86624735,1944.361088,7473.604002,219.5466096,113.4629907,-6.679930754,230.9622519,1965.35846,7522.816164,212.0703658
84.31091916,99.05696143,12.53721334,1887.064865,7580.257381,192.8348706,91.6839403,24.73861255,263.45854,1919.476858,7597.836614,196.2791358
142.0636001,154.7381428,17.10942097,1757.294609,7572.459502,219.4366924,148.4008715,24.74844022,28.19586068,1791.237608,7593.30622,204.6803332
74.43881293,79.57242667,15.67414152,1821.438622,7544.37012,225.8055756,77.0056198,30.2765365,47.04102713,1831.541339,7572.641098,245.2187067
57.07765648,67.39143022,12.37710901,1861.60175,7469.108476,189.2647164,62.23454335,38.59474446,108.1719812,1827.124949,7508.009613,201.9488246
24.45530054,43.0164756,9.87203376,1953.082949,7458.130306,189.2204496,33.73588807,1.03799479,172.0635569,1984.918899,7434.90328,192.6088819
117.9308478,134.3234995,14.49680812,1718.123598,7398.61238,182.4796373,126.1271737,13.47398807,111.9842631,1747.28795,7409.066948,198.8179906
110.1665898,116.9687906,17.86446295,1879.016687,7375.263394,233.2624715,113.5676902,-88.48689591,76.98172646,1912.552445,7346.927088,233.0053019
57.65325578,77.30741473,12.3328588,1915.110776,7453.707855,203.1705976,67.48033525,-60.01187304,333.010695,1880.877155,7456.271607,219.048474
3.779012094,18.0971099,0.449530267,1993.367557,7473.334529,195.7794319,10.938061,-0.258472423,11.73619236,2011.803332,7444.201382,208.8186396
125.8495992,127.5673616,18.74745407,1942.148023,7373.357929,234.4666077,126.7084804,44.20675045,337.9313414,1988.172417,7329.758462,215.0299405
1.712697518,2.898331427,2.602394151,1782.868194,7576.780373,190.0278983,2.305514473,55.606482,326.6072332,1758.474353,7535.608827,201.8974343
105.5549669,109.338922,14.508151,1912.873758,7467.182199,209.9028399,107.4469444,41.20986457,246.16143,1934.546561,7514.812439,221.2600254
145.5385665,160.2317559,17.36460917,1928.983365,7457.951598,232.1350673,152.8851612,-2.447509809,11.71244949,1904.875109,7408.553406,224.830286
65.64919922,69.73210828,9.167628996,1918.92065,7430.691517,220.1682622,67.69065375,-39.37004139,81.12800217,1899.630291,7449.708016,219.8899318
35.24601075,45.72000275,12.69164389,1946.04322,7317.421389,218.78001,40.48300675,-9.951091157,352.4762245,1944.570028,7356.152143,204.3078071
105.7306515,108.0492239,17.14850073,1971.118993,7564.7204,191.0224388,106.8899377,-88.32691834,326.1421314,2010.614397,7554.090773,197.6857077
122.5692213,141.0265014,14.10547492,1729.528961,7395.098268,192.6652909,131.7978613,17.6327021,347.245906,1683.395142,7415.909752,199.6410164
81.96454741,89.17177938,13.53973758,1731.429157,7492.7381,220.7791156,85.56816339,-76.57795726,358.6043375,1780.393288,7477.62683,240.0374689
145.0552913,163.2638664,16.43090913,1938.919997,7482.230068,181.6496803,154.1595788,-63.82978292,22.99948787,1966.127712,7485.126553,190.5598104
7.750308249,26.67538327,2.718455531,1775.711743,7475.346048,240.8382592,17.21284576,22.67579168,205.5105131,1761.689633,7518.915932,238.7321816
75.71933975,76.33884837,17.1473669,1717.562427,7457.713661,204.532956,76.02909406,-87.59723898,300.28954,1702.978447,7411.947168,191.7438807
107.7680921,117.3187282,15.34054308,1820.368754,7354.43195,209.1631352,112.5434102,13.23995999,115.0952277,1818.666878,7331.149446,220.6717511
129.3960707,130.3768638,14.88134806,1945.963074,7384.181722,198.0902634,129.8864672,24.90841572,156.80114,1983.510928,7344.780579,192.2420889
26.88834179,45.10785073,6.523478438,1737.969507,7457.256421,241.3669769,35.99809626,51.88950243,102.1459135,1689.761241,7456.848965,259.1159638
120.0005223,130.6094694,15.83371607,1901.552592,7536.802735,224.9752851,125.3049958,-77.75450497,13.70596889,1906.377557,7563.850777,216.0588211
82.90606136,84.86746961,7.939201194,1701.084759,7429.596691,211.4935928,83.88676548,-89.47230059,26.17680325,1656.693403,7477.256664,199.3577199
59.4830523,62.1334485,10.92133621,1732.921234,7361.176766,220.9716157,60.8082504,48.03442091,7.719037065,1694.481309,7326.721574,225.7890059
19.75725429,27.73568026,10.29113884,1805.255104,7326.383327,206.6258717,23.74646728,-37.79030174,189.8080016,1824.32169,7280.776399,223.2511204
129.7943638,148.6289306,20.29121848,1725.080684,7498.903301,212.5907735,139.2116472,69.69693987,222.63231,1698.511573,7462.738192,198.2334703
23.59098123,37.60270968,9.423609332,1953.7705,7427.001991,205.0342535,30.59684545,-56.70565306,110.7726057,1907.929981,7473.877243,186.687979
46.46817888,63.88674677,17.3106566,1959.221151,7337.611268,208.7472356,55.17746283,15.39103596,297.4134734,1925.644879,7319.624164,227.4426375
43.50682979,51.1527344,10.49568843,1926.671211,7502.340064,202.0483581,47.3297821,-70.30626042,319.6848065,1897.535019,7479.057311,187.5173067
130.7121051,132.0547723,15.40118538,1772.743889,7362.273619,185.4348754,131.3834387,-17.51577329,50.30938988,1799.722089,7385.780345,189.7356621
100.9054491,120.4046431,17.69727757,1856.974123,7452.704814,182.6142395,110.6550461,68.77159109,18.69280659,1869.466536,7414.772352,170.5781517
119.5022096,120.3370829,17.06676958,1755.256558,7391.856393,192.1874343,119.9196462,19.50255151,114.9770207,1778.768959,7376.763901,178.8947081
37.57018482,56.54939205,10.59668649,1784.383535,7579.507019,197.6146421,47.05978844,34.13106644,256.6755117,1771.365763,7543.988182,183.8564586
93.73111494,101.4203247,15.9602091,1854.801588,7368.48642,242.3330302,97.57571982,-49.32534053,182.6726009,1816.114865,7415.918468,250.7318402
85.76189747,86.45866037,13.24991535,1920.504143,7425.975556,222.7874058,86.11027892,76.09516567,175.712399,1951.033153,7404.487826,233.1722836
124.9245565,138.8631225,21.78282197,1728.396314,7587.848079,247.0808019,131.8938395,22.22683926,54.86774344,1692.436998,7564.767602,231.8728095
135.9130591,155.533595,13.55336242,1789.009009,7395.617554,203.7752802,145.723327,-70.94061284,126.5234826,1777.277186,7409.057832,189.2380288
1.823515722,21.15321732,7.470309765,1977.986405,7493.377949,208.1216603,11.48836652,-87.20059539,345.200853,1954.214229,7445.039581,225.4948935
101.1029879,104.7412596,15.91946306,1828.736995,7395.018113,230.3827259,102.9221237,-87.13394703,122.601758,1808.390481,7410.371876,233.937121
7.775369868,11.80970209,6.223919178,1981.660902,7333.202494,220.4531454,9.792535977,-80.7818774,212.9156685,1991.846568,7328.58799,231.7049611
82.32879976,93.8568086,12.64530109,1997.420162,7488.26417,216.9516056,88.09280418,74.09085521,21.00560367,1963.855378,7456.677671,200.1738626
43.14490936,56.07235347,14.1741863,1857.997948,7574.809461,220.2894829,49.60863141,-25.49182866,22.98753283,1852.585337,7573.443759,202.3859709
46.01648993,60.93513924,13.67128629,1786.413203,7435.7694,220.8894719,53.47581459,-36.31814504,152.7314373,1800.282042,7485.668226,216.7373821
52.94377552,56.97425755,8.877978147,1937.233043,7487.852963,233.6018297,54.95901653,-15.0217698,217.4804483,1974.124362,7521.73356,235.8120053
93.19386736,112.3945055,18.27653097,1747.793221,7482.669524,226.7657419,102.7941865,-16.27711556,134.0427756,1734.915973,7530.085937,221.6657347
50.10749485,63.06291035,12.00761273,1775.614058,7424.526911,247.0119974,56.5852026,-47.07121038,64.44488732,1757.483236,7467.133045,255.5492973
109.9048576,126.9222725,15.33228903,1935.463973,7484.468992,246.3574113,118.413565,-73.47095827,264.9446335,1922.248695,7516.510499,253.1367249
60.67910784,71.71038928,7.486724562,1830.093777,7377.795425,209.5345995,66.19474856,-70.44721333,50.4157741,1830.173484,7361.269873,207.4087863
10.25298005,18.83137857,7.222532282,1760.461381,7413.411371,182.5005827,14.54217931,17.85396568,240.4860281,1741.77084,7436.404984,165.6773133
117.5639764,137.1190431,15.25482729,1895.337723,7432.695657,180.7752348,127.3415097,-18.5696907,344.4244158,1870.38293,7421.849461,184.5962906
42.86374869,54.71511542,11.70190849,1919.828558,7559.202605,188.6235383,48.78943205,72.44196982,169.393269,1907.358868,7552.155273,178.2986891
64.91503194,82.3190668,16.40365428,1737.521372,7404.499868,185.2428179,73.61704937,-6.527392112,72.1561243,1765.304298,7441.839076,180.676336
102.8165825,121.9057842,14.16595942,1783.094078,7490.541114,206.1356234,112.3611833,0.628483628,303.1134474,1758.375557,7461.059431,186.7115372
49.86842357,63.5378388,15.15365705,1766.383027,7364.021151,183.7012219,56.70313119,77.08409663,181.9714309,1800.84599,7343.680587,184.5455485
8.487848422,19.69215265,2.903930942,1813.956389,7375.770919,223.7439825,14.09000054,0.295333108,332.3599255,1792.467043,7418.820931,231.7036376
